V	MHz
0.0	64.46396299
0.004884004884	64.48512649
0.00976800976801	64.50539795
0.014652014652	64.55997169
0.019536019536	64.61003105
0.02442002442	64.63277018
0.029304029304	64.68582817
0.034188034188	64.70549999
0.039072039072	64.75845522
0.043956043956	64.80820183
0.04884004884	64.83033155
0.0537240537241	64.88309297
0.0586080586081	64.9026727
0.0634920634921	64.9553985
0.0683760683761	65.00636759
0.0732600732601	65.02717561
0.0781440781441	65.07905676
0.0830280830281	65.09947517
0.0879120879121	65.152487
0.0927960927961	65.20413667
0.0976800976801	65.22423405
0.102564102564	65.27601284
0.107448107448	65.29591269
0.112332112332	65.34756022
0.117216117216	65.39876559
0.1221001221	65.41771586
0.126984126984	65.46974344
0.131868131868	65.48941799
0.136752136752	65.54058932
0.141636141636	65.59140815
0.14652014652	65.61051541
0.151404151404	65.66164075
0.156288156288	65.70683728
0.161172161172	65.73037545
0.166056166056	65.78124493
0.17094017094	65.80029502
0.175824175824	65.85124958
0.180708180708	65.89738015
0.185592185592	65.9206455
0.190476190476	65.97079013
0.19536019536	65.98948618
0.200244200244	66.03939063
0.205128205128	66.08629211
0.210012210012	66.10857001
0.214896214896	66.15839334
0.21978021978	66.17747766
0.224664224664	66.22684073
0.229548229548	66.27349023
0.234432234432	66.29521059
0.239316239316	66.34310132
0.2442002442	66.36208625
0.249084249084	66.4118634
0.253968253968	66.4612771
0.258852258852	66.47956137
0.263736263736	66.52943263
0.26862026862	66.54800915
0.273504273504	66.59679764
0.278388278388	66.64522945
0.283272283272	66.66369359
0.288156288156	66.71310326
0.29304029304	66.75701552
0.297924297924	66.78014659
0.302808302808	66.82859938
0.307692307692	66.84724309
0.312576312576	66.89493401
0.31746031746	66.93961291
0.322344322344	66.96243232
0.327228327228	67.01132548
0.332112332112	67.02991122
0.336996336996	67.07813195
0.34188034188	67.12296589
0.346764346764	67.14435899
0.351648351648	67.19256616
0.356532356532	67.21064501
0.361416361416	67.25854183
0.3663003663	67.30373792
0.371184371184	67.32492853
0.376068376068	67.3721392
0.380952380952	67.39009424
0.385836385836	67.43745844
0.39072039072	67.48219733
0.395604395604	67.50321924
0.400488400488	67.55106071
0.405372405372	67.5689559
0.410256410256	67.6160393
0.41514041514	67.66139712
0.420024420024	67.68089966
0.424908424908	67.72761403
0.429792429792	67.74513589
0.434676434676	67.79212696
0.43956043956	67.83757559
0.444444444444	67.85626182
0.449328449328	67.90284289
0.454212454212	67.92014511
0.459096459096	67.96707501
0.46398046398	68.0132342
0.468864468864	68.03090612
0.473748473748	68.07715818
0.478632478632	68.09403323
0.483516483516	68.14158745
0.4884004884	68.18748652
0.493284493284	68.20495201
0.498168498168	68.25194328
0.503052503053	68.29262343
0.507936507937	68.31487001
0.512820512821	68.36023987
0.517704517705	68.3777589
0.522588522589	68.42380684
0.527472527473	68.46503229
0.532356532357	68.4867171
0.537240537241	68.53216321
0.542124542125	68.54900858
0.547008547009	68.59374642
0.551892551893	68.63676245
0.556776556777	68.65793681
0.561660561661	68.70354907
0.566544566545	68.7208964
0.571428571429	68.76583091
0.576312576313	68.80776231
0.581196581197	68.82780701
0.586080586081	68.87270771
0.590964590965	68.88989199
0.595848595849	68.93479689
0.600732600733	68.97727103
0.605616605617	68.99653989
0.610500610501	69.04134265
0.615384615385	69.05842415
0.620268620269	69.10279964
0.625152625153	69.14501398
0.630036630037	69.1628334
0.634920634921	69.20714736
0.639804639805	69.22439852
0.644688644689	69.26875785
0.649572649573	69.31174793
0.654456654457	69.32949767
0.659340659341	69.37394623
0.664224664225	69.39064826
0.669108669109	69.43400708
0.673992673993	69.47753358
0.678876678877	69.49444275
0.683760683761	69.53919405
0.688644688645	69.55534988
0.693528693529	69.59892565
0.698412698413	69.64251547
0.703296703297	69.65861616
0.708180708181	69.7033139
0.713064713065	69.72020997
0.717948717949	69.76404939
0.722832722833	69.80768017
0.727716727717	69.82453621
0.732600732601	69.86781497
0.737484737485	69.9065892
0.742368742369	69.92717627
0.747252747253	69.97000896
0.752136752137	69.98676141
0.757020757021	70.03005648
0.761904761905	70.06922382
0.766788766789	70.08901961
0.771672771673	70.13186753
0.776556776557	70.14876152
0.781440781441	70.19140022
0.786324786325	70.23037224
0.791208791209	70.2497208
0.796092796093	70.29339993
0.800976800977	70.309678
0.805860805861	70.35270687
0.810744810745	70.39293195
0.815628815629	70.41147025
0.820512820513	70.45444235
0.825396825397	70.47047169
0.830280830281	70.51327486
0.835164835165	70.55411647
0.840048840049	70.5725387
0.844932844933	70.61503718
0.849816849817	70.63100281
0.854700854701	70.67298522
0.859584859585	70.71415604
0.864468864469	70.73234144
0.869352869353	70.7753864
0.874236874237	70.79117788
0.879120879121	70.83376773
0.884004884005	70.87468018
0.888888888889	70.89156745
0.893772893773	70.9333472
0.898656898657	70.94881601
0.903540903541	70.99072587
0.908424908425	71.03206569
0.913308913309	71.04813773
0.918192918193	71.08959032
0.923076923077	71.10568584
0.927960927961	71.14688716
0.932844932845	71.18800165
0.937728937729	71.20343732
0.942612942613	71.24584796
0.947496947497	71.26151244
0.952380952381	71.30319484
0.957264957265	71.34472338
0.962148962149	71.36021783
0.967032967033	71.40218052
0.971916971917	71.43957257
0.976800976801	71.45933404
0.981684981685	71.50068384
0.986568986569	71.5168493
0.991452991453	71.55839647
0.996336996337	71.59634238
1.00122100122	71.61574139
1.00610500611	71.65684218
1.01098901099	71.67328639
1.01587301587	71.71449161
1.02075702076	71.75406746
1.02564102564	71.77289826
1.03052503053	71.81493079
1.03540903541	71.83070749
1.04029304029	71.87218701
1.04517704518	71.91127682
1.05006105006	71.92930844
